CERT,CHCLASS1,CITYST,COST,FAILDATE,FIN,ID,NAME,QBFASSET,RESTYPE,RESTYPE1,SAVR
18093,NM,"MCCRACKEN, KS",6008,6/5/1986,6700,1206,THE CITIZENS ST BANK OF MCCRACKEN,11396,FAILURE,PO,FDIC
23807,SM,"GLENROCK, WY",2314,6/6/1986,6701,1207,SECURITY BANK OF GLENROCK,5993,FAILURE,PO,FDIC
28240,SL,"BLACKSBURG, VA",3259,6/6/1986,1686,1208,FIRST OF MONTGOMERY COUNTY,14512,ASSISTANCE,A/A,FSLIC
31727,SL,"WYTHEVILLE, VA",18928,6/6/1986,1686,1209,MOUNTAIN SECURITY SB,125326,ASSISTANCE,A/A,FSLIC
24296,N,"HOUSTON, TX",12647,6/12/1986,5702,1210,"PETROBANK, N.A.",35455,FAILURE,PO,FDIC
8142,NM,"BOSSIER CITY, LA",86182,6/13/1986,2566,1211,BOSSIER BANK & TRUST COMPANY,215830,FAILURE,PA,FDIC
21889,NM,"SHREVEPORT, LA",27805,6/13/1986,2567,1212,THE BANK OF COMMERCE,75430,FAILURE,PA,FDIC
4637,N,"CHANUTE, KS",9549,6/19/1986,5706,1213,THE FIRST NATIONAL BANK OF CHANUTE,45414,FAILURE,PO,FDIC
16683,N,"BORGER, TX",29463,6/19/1986,2568,1214,FIRST NATIONAL BANK OF BORGER,80113,FAILURE,PA,FDIC
13050,NM,"ALMA, WI",3258,6/20/1986,6707,1215,THE AMERICAN BANK,40024,FAILURE,IDT,FDIC
8765,NM,"UNION, KY",1256,6/26/1986,6708,1216,UNION DEPOSIT BANK,5766,FAILURE,IDT,FDIC
22275,N,"LOUISVILLE, KY",405,6/26/1986,2569,1217,CONTINENTAL NATIONAL BANK OF KENTUCKY,10088,FAILURE,PA,FDIC
257,NM,"POCAHONTAS, IA",9936,6/27/1986,2571,1218,COMMERCIAL STATE BANK,47880,FAILURE,PA,FDIC
15896,NM,"ROCHESTER, TX",3135,6/27/1986,2570,1219,THE HOME STATE BANK,9157,FAILURE,PA,FDIC
26439,NM,"LOS ALAMITOS, CA",5352,6/27/1986,2572,1220,ORANGE COAST THRIFT & LOAN ASSOCIATION,13966,FAILURE,PA,FDIC
28149,SL,"LORAIN, OH",138,6/27/1986,1688,1221,CITIZENS HOME SAVINGS COMPANY,156119,ASSISTANCE,A/A,FSLIC
28491,SL,"EUCLID, OH",176,6/27/1986,1688,1222,THE STATE S&L CO.,381665,ASSISTANCE,A/A,FSLIC
21676,N,"AUSTIN, TX",14529,7/2/1986,5713,1223,NATIONAL BANK OF TEXAS,33378,FAILURE,PO,FDIC
28681,SB,"LANCASTER, OH",152257,7/9/1986,1687,1224,EQUITABLE FSB,691489,ASSISTANCE,A/A,FSLIC
9730,NM,"CLARISSA, MN",7287,7/11/1986,2573,1225,FARMERS STATE BANK OF CLARISSA,17918,FAILURE,PA,FDIC
4164,N,"OKLAHOMA CITY, OK",220721,7/14/1986,2574,1226,THE FIRST NAT BK & TR CO. OF OKLAHOMA,1754157,FAILURE,PA,FDIC
32103,SL,"SAN FRANCISCO, CA",8547,7/14/1986,1689,1227,ATLAS S&LA,76393,ASSISTANCE,A/A,FSLIC
2230,N,"SHERIDAN, WY",5576,7/17/1986,2577,1228,THE FIRST NATIONAL BANK OF SHERIDAN,69334,FAILURE,PA,FDIC
12142,NM,"KIOWA, KS",5110,7/17/1986,6716,1229,THE BANK OF KIOWA,10924,FAILURE,PO,FDIC
16969,NM,"CALLAO, MO",1011,7/17/1986,2576,1230,CALLAO COMMUNITY BANK,5671,FAILURE,PA,FDIC
19579,NM,"GENEVA, NE",2362,7/17/1986,2575,1231,FILLMORE COUNTY BANK,11975,FAILURE,PA,FDIC
20457,N,"ALBUQUERQUE, NM",34266,7/17/1986,2578,1232,NEW MEXICO NATIONAL BANK,159298,FAILURE,PA,FDIC
8438,NM,"TRIMBLE, TN",7372,7/18/1986,2579,1233,FARMER'S BANK,21445,FAILURE,PA,FDIC
20355,NM,"ODESSA, TX",10434,7/18/1986,6721,1234,PERMIAN BANK,41221,FAILURE,PO,FDIC
32044,SL,"SAN DIEGO, CA",39820,7/18/1986,7537,1235,SUN S&LA,370935,ASSISTANCE,A/A,FSLIC
31173,SL,"PORTLAND, OR",25235,7/23/1986,1690,1236,LINCOLN S&LA,261702,ASSISTANCE,A/A,FSLIC
4492,N,"PRAIRIE CITY, IA",1802,7/24/1986,2580,1237,THE FIRST NATIONAL BANK OF PRAIRIE CITY,18948,FAILURE,PA,FDIC
14111,NM,"MCCUNE, KS",1713,7/24/1986,2581,1238,MCCUNE STATE BANK,9134,FAILURE,PA,FDIC
21622,SM,"BAILEY, CO",0,7/25/1986,6726,1239,THE BANK OF PARK COUNTY,5950,FAILURE,IDT,FDIC
23021,SM,"CONIFER, CO",580,7/25/1986,2582,1240,MOUNTAIN VALLEY BANK,8054,FAILURE,PA,FDIC
28328,SL,"VIRDEN, IL",18680,7/25/1986,7539,1241,CENTRAL ILLINOIS S&LA,47585,FAILURE,PO,FSLIC
30768,SL,"CINCINNATI, OH",8837,7/25/1986,0,1242,MAJOR FEDERAL S&LA,24999,FAILURE,ABT,FSLIC
1186,NM,"EDEN, TX",2513,7/31/1986,2583,1243,EDEN STATE BANK,13340,FAILURE,PA,FDIC
4068,N,"CORDELL, OK",8763,7/31/1986,5727,1244,FIRST NATIONAL BANK IN CORDELL,23026,FAILURE,PO,FDIC
5409,N,"GERING, NE",19503,7/31/1986,2585,1245,THE GERING NATIONAL BANK & TRUST,70213,FAILURE,PA,FDIC
15109,NM,"IOWA FALLS, IA",4832,7/31/1986,2584,1246,CITIZENS STATE BANK,53963,FAILURE,PA,FDIC
27888,SB,"WASHINGTON, DC",52892,8/1/1986,1691,1247,NATIONAL PERMANENT BANK FSB,1033795,ASSISTANCE,A/A,FSLIC
4088,N,"EL RENO, OK",15522,8/7/1986,5732,1248,THE FIRST NAT BANK & TRUST CO. OF EL RENO,47182,FAILURE,IDT,FDIC
16800,NM,"ESTON, KS",3740,8/7/1986,2586,1249,THE EASTON STATE BANK,17197,FAILURE,PA,FDIC
17310,NM,"DALLAS, TX",16142,8/7/1986,2589,1250,FIRST CITIZENS BANK,112668,FAILURE,PA,FDIC
18377,NM,"GRAETTINGER, IA",711,8/7/1986,2588,1251,GRAETTINGER STATE BANK,11828,FAILURE,PA,FDIC
23229,SM,"MEDICINE BOW, WY",1585,8/8/1986,6735,1252,MEDICINE BOW STATE BANK,4810,FAILURE,PO,FDIC
31959,SL,"SOLDOTNA, AK",13423,8/8/1986,0,1253,PENINSULA FS&LA,42622,FAILURE,IDT,FSLIC
8112,NM,"YATES CENTER, KS",7531,8/14/1986,2590,1254,THE STATE EXCHANGE BANK,27813,FAILURE,PA,FDIC
16698,N,"OKLAHOMA CITY, OK",55820,8/14/1986,5737,1255,CITIZENS NATIONAL BANK & TRUST CO,179081,FAILURE,IDT,FDIC
15603,NM,"WESTPHALIA, KS",0,8/15/1986,1928,1256,STATE BANK OF WESTPHALIA,4830,ASSISTANCE,A/A,FDIC
13714,NM,"MENDON, IL",8019,8/20/1986,2591,1257,MENDON STATE BANK,18891,FAILURE,PA,FDIC
3051,N,"RIFLE, CO",3374,8/21/1986,5741,1258,THE FIRST NATIONAL BANK IN RIFLE,17588,FAILURE,PO,FDIC
9662,NM,"MINNEAPOLIS, KS",2359,8/21/1986,2592,1259,UNITED BANK OF MINNEAPOLIS,22692,FAILURE,PA,FDIC
20116,NM,"DANBURY, TX",2510,8/21/1986,2593,1260,DANBURY BANK,9358,FAILURE,PA,FDIC
31902,SL,"WITCHITA, KS",8155,8/27/1986,1694,1261,RESERVE S&LA,21510,ASSISTANCE,A/A,FSLIC
32123,SL,"HIALEAH, FL",,8/27/1986,0,1262,METROPOLITAN FS&LA,49772,FAILURE,MGR,FSLIC
18749,NM,"BUENA VISTA, CO",12192,8/28/1986,6743,1263,BUENA VISTA BANK & TRUST COMPANY,32769,FAILURE,PO,FDIC
23248,NM,"ALBANY, MO",2118,8/28/1986,2594,1264,ALBANY STATE BANK,4676,FAILURE,PA,FDIC
25047,N,"CASPER, WY",1187,8/28/1986,5744,1265,AMERICAN NATIONAL BANK OF EASTRIDGE,4367,FAILURE,PO,FDIC
28326,SL,"CLEVELAND, OH",82655,8/29/1986,1693,1266,CITIZENS FS&LA,434768,ASSISTANCE,A/A,FSLIC
28520,SL,"COLUMBUS, OH",33121,8/29/1986,1693,1267,DOLLAR SAVINGS BANK,334304,ASSISTANCE,A/A,FSLIC
31870,SL,"KILGORE, TX",,8/29/1986,0,1268,FIRST SA OF KILGORE,21562,ASSISTANCE,A/A,FSLIC
20178,NM,"OMAK, WA",221,8/30/1986,1929,1269,MID VALLEY BANK,39139,ASSISTANCE,A/A,FDIC
10673,SM,"FAIRVIEW, OK",6515,9/4/1986,2595,1270,FAIRVIEW STATE BANK OF FAIRVIEW,24000,FAILURE,PA,FDIC
20616,NM,"MIDLAND, TX",27499,9/4/1986,2596,1271,WESTERN BANK,77432,FAILURE,PA,FDIC
19167,NM,"TULSA, OK",13412,9/10/1986,2597,1272,CENTRAL BANK & TRUST OF TULSA,80147,FAILURE,PA,FDIC
31615,SL,"SANTA FE, NM",3359,9/11/1986,1695,1273,DE VARGAS S&LA BANK,19062,ASSISTANCE,A/A,FSLIC
28664,SL,"FILLMORE, CA",59454,9/12/1986,7567,1274,RAMONA  S&LA,108085,FAILURE,IDT,FSLIC
30438,SL,"DALLAS, TX",2336791,9/12/1986,1798,1275,WESTERN S&LA,1960164,FAILURE,MGR,FSLIC
21149,NM,"PASADENA, TX",3216,9/18/1986,2598,1276,TEXAS INDEPENDENCE BANK,12252,FAILURE,PA,FDIC
21038,NM,"LUBBOCK, TX",11781,9/19/1986,2599,1277,TEXAS BANK & TRUST COMPANY,39250,FAILURE,PA,FDIC
31338,SL,"WALNUT CREEK, CA",166700,9/19/1986,1783,1278,CAL AMERICA S&LA,413015,ASSISTANCE,A/A,FSLIC
16861,NM,"LA CROSSE, KS",5486,9/25/1986,2600,1279,THE HOME STATE BANK,14718,FAILURE,PA,FDIC
23738,N,"RICHARDSON, TX",14141,9/25/1986,2601,1280,HERITAGE NATIONAL BANK,33112,FAILURE,PA,FDIC
17532,NM,"LAFAYETTE, LA",65539,9/26/1986,2602,1281,AMERICAN BANK & TRUST COMPANY,210925,FAILURE,PA,FDIC
31384,SL,"SOUTH BELOIT, IL",20282,10/1/1986,1736,1282,REPUBLIC SAVINGS BANK,56847,ASSISTANCE,A/A,FSLIC
14957,NM,"MOUND CITY, MO",7219,10/2/1986,2603,1283,MISSOURI FARMERS BANK,25963,FAILURE,PA,FDIC
24201,N,"HOUSTON, TX",5250,10/2/1986,5754,1284,CENTURY NATIONAL BANK,15522,FAILURE,IDT,FDIC
24270,N,"VISTA, CA",1716,10/2/1986,2604,1285,FRONTIER NATIONAL BANK,9913,FAILURE,PA,FDIC
22869,NM,"HERMISTON, OR",1044,10/3/1986,2605,1286,COLUMBIA COMMUNITY BANK,5257,FAILURE,PA,FDIC
24727,N,"COVINA, CA",1401,10/9/1986,5757,1287,INDEPENDENT NATIONAL BANK,28334,FAILURE,IDT,FDIC
28527,SL,"WOODWARD, OK",103691,10/10/1986,7544,1288,HOMESTEAD S&LA,134982,FAILURE,IDT,FSLIC
32157,SL,"NORTHRIDGE, CA",,10/10/1986,0,1289,UNIFIED SAVINGS BANK,102833,FAILURE,MGR,FSLIC
23409,SM,"BAGGS, WY",718,10/17/1986,6758,1290,VALLEY STATE BANK,5008,FAILURE,PO,FDIC
5437,NM,"GERING, NE",3873,10/23/1986,2606,1291,BANK OF GERING,24155,FAILURE,PA,FDIC
19010,NM,"STILLWATER, OK",7607,10/23/1986,2607,1292,STILLWATER COMMUNITY BANK,22610,FAILURE,PA,FDIC
22145,N,"ANCHORAGE, AK",21960,10/23/1986,2608,1293,SECURITY NATIONAL BANK,41829,FAILURE,PA,FDIC
27712,SL,"RAVENSWOOD, WV",238,10/23/1986,1696,1294,FARMERS FS&LA,131271,ASSISTANCE,A/A,FSLIC
30071,SL,"SPARTANSBURG, SC",64,10/23/1986,1696,1295,FIRST STATE S&LA,78769,ASSISTANCE,A/A,FSLIC
20758,NM,"BLANCHARD, LA",11598,10/31/1986,2609,1296,REPUBLIC BANK,41684,FAILURE,PA,FDIC
27649,SL,"SAGINAW, MI",17172,10/31/1986,1697,1297,FAMILY FS&LA,338904,ASSISTANCE,A/A,FSLIC
23504,SM,"JULESBURG, CO",1482,11/5/1986,6763,1298,SEDGWICK COUNTY BANK,3825,FAILURE,IDT,FDIC
1428,NM,"SAVANNAH, MO",7485,11/6/1986,2611,1299,THE HOME BANK,39092,FAILURE,PA,FDIC
1620,NM,"ST. JOSEPH, MO",8681,11/6/1986,2612,1300,FIRST STOCK YARDS BANK,31589,FAILURE,PA,FDIC
4090,N,"ENID, OK",27385,11/6/1986,5765,1301,THE FIRST NATIONAL BANK & TR CO.,100115,FAILURE,PO,FDIC
12998,NM,"DONNA, TX",6912,11/6/1986,2610,1302,THE CITIZENS STATE BANK,27468,FAILURE,PA,FDIC
10995,NM,"CHOKIO, MN",4880,11/7/1986,2614,1303,CHOKIO STATE BANK,11917,FAILURE,PA,FDIC
24081,NM,"BATON ROUGE, LA",28671,11/7/1986,2613,1304,METROPOLITAN BANK & TRUST COMPANY,70053,FAILURE,PA,FDIC
13570,NM,"HOXIE, KS",9004,11/13/1986,2615,1305,THE HOXIE STATE BANK,35821,FAILURE,PA,FDIC
18871,N,"TEMPLE, OK",511,11/14/1986,5771,1306,FIRST NATIONAL BANK OF TEMPLE,7346,FAILURE,IDT,FDIC
24395,NM,"SAN JOSE, CA",133,11/14/1986,2616,1307,THE BANK OF NORTHERN CALIFORNIA,16095,FAILURE,PA,FDIC
3547,N,"WILLOWS, CA",2465,11/20/1986,2619,1308,FIRST NATIONAL BANK,62962,FAILURE,PA,FDIC
19098,NM,"NORMAN, OK",12399,11/20/1986,2618,1309,NORMAN BANK OF COMMERCE,43525,FAILURE,PA,FDIC
24855,N,"COLLEGE STATION, TX",2976,11/20/1986,2617,1310,TEXANA NATIONAL BANK OF COLLEGE,12085,FAILURE,PA,FDIC
31493,SB,"METAIRIE, LA",278766,11/21/1986,1717,1311,GULF FEDERAL SAVINGS BANK,499112,ASSISTANCE,A/A,FSLIC
32105,SL,"GRAND JUNCTION, CO",0,11/21/1986,1879,1312,FIRST SECURITY  S&LA,55238,ASSISTANCE,A/A,FSLIC
4166,N,"OKLAHOMA CITY, OK",78778,11/24/1986,1930,1313,"BANK OF OKLAHOMA, OKLA. CITY, N.A.",468166,ASSISTANCE,A/A,FDIC
15409,NM,"MORRISTOWN, TN",11300,11/26/1986,1931,1314,BANK OF COMMERCE,66627,ASSISTANCE,A/A,FDIC
5258,N,"STEWARTVILLE, MN",980,12/4/1986,2623,1315,FIRST NATIONAL BANK OF STEWARTVILLE,18475,FAILURE,PA,FDIC
15371,NM,"BORGER, TX",17761,12/4/1986,2622,1316,PANHANDLE BANK & TRUST COMPANY,112074,FAILURE,PA,FDIC
19094,NM,"HAYS, KS",15458,12/4/1986,2621,1317,HAYS STATE BANK,27762,FAILURE,PA,FDIC
4069,N,"CORDELL, OK",35620,12/5/1986,5779,1318,CORDELL NATIONAL BANK,78649,FAILURE,IDT,FDIC
29048,SL,"PINE BLUFF, AR",1696677,12/5/1986,7545,1319,FIRSTSOUTH  FS&LA,1680854,FAILURE,ABT,FSLIC
14262,NM,"WINDSOR, MO",7670,12/9/1986,2624,1320,THE CITIZENS BANK OF WINDSOR,24790,FAILURE,PA,FDIC
29461,SL,"ORLAND PARK, IL",,12/12/1986,0,1321,FIRST SAVINGS OF AMERICA,46975,FAILURE,MGR,FSLIC
29648,SB,"CASPER, WY",18868,12/12/1986,7546,1322,GUARANTY FEDERAL BANK FSB,63780,FAILURE,IDT,FSLIC
29295,SL,"BARRON, WI",24848,12/16/1986,1698,1323,BARRON COUNTY FS&LA,158237,ASSISTANCE,A/A,FSLIC
12294,NM,"BOOKER, TX",35752,12/18/1986,6782,1324,FIRST BANK & TRUST CO.,94888,FAILURE,IDT,FDIC
24388,N,"LAGO VISTA, TX",5312,12/18/1986,5781,1325,LAGO VISTA NATIONAL BANK,11862,FAILURE,IDT,FDIC
24638,N,"DENVER, CO",4230,12/18/1986,2625,1326,LANDMARK NATIONAL BANK,12879,FAILURE,PA,FDIC
1407,NM,"PEQUOT LAKES, MN",7013,12/19/1986,2626,1327,LAKELAND STATE BANK,49435,FAILURE,PA,FDIC
11936,NM,"LUEDERS, TX",2969,12/19/1986,2627,1328,FARMERS STATE BANK,9695,FAILURE,PA,FDIC
29096,SL,"CLAYTON, MO",75107,12/22/1986,1699,1329,ST. LOUIS FS&LA,955426,ASSISTANCE,A/A,FSLIC
15886,NM,"KANSAS CITY, MO",1152,12/29/1986,1932,1330,BANK OF KANSAS CITY,114114,ASSISTANCE,A/A,FDIC
20492,NM,"ARCADIA, LA",197,12/31/1986,1934,1331,CITIZENS BANK & TRUST COMPANY,10424,ASSISTANCE,A/A,FDIC
27865,SL,"LOUISVILLE, KY",93000,12/31/1986,1700,1332,LINCOLN FS&LA,460843,ASSISTANCE,A/A,FSLIC
4159,N,"NORMAN, OK",86222,1/8/1987,2631,1333,THE SECURITY NAT BK & TR CO. OF NORMAN,198716,FAILURE,PA,FDIC
18756,N,"BOWIE, TX",800,1/8/1987,2630,1334,BOWIE NATIONAL BANK,12253,FAILURE,PA,FDIC
25053,N,"GRAND JUNCTION, CO",1577,1/8/1987,5788,1335,AMERICAN NATIONAL BANK OF GRAND JUNCTION,7669,FAILURE,IDT,FDIC
12548,NM,"CUBA, IL",2475,1/9/1987,2632,1336,STATE BANK OF CUBA,18275,FAILURE,PA,FDIC
4189,N,"RUSH SPRINGS, OK",3749,1/15/1987,2634,1337,THE FIRST NATIONAL BANK OF RUSH SPRINGS,12827,FAILURE,PA,FDIC
17475,NM,"LATIMER, IA",3229,1/15/1987,2633,1338,LATIMER BANK & TRUST,23230,FAILURE,PA,FDIC
23829,SM,"DENVER, CO",2959,1/15/1987,2635,1339,FIRST CHARTER BANK,10125,FAILURE,PA,FDIC
24423,N,"SKIATOOK, OK",4115,1/15/1987,2636,1340,THE FIRST NATIONAL BANK OF SKIATOOK,13988,FAILURE,PA,FDIC
28309,SL,"ROSEBURG, OR",11906,1/16/1987,7548,1341,UMPQUA S&LA,108213,FAILURE,PO,FSLIC
31169,SL,"BURKBURNETT, TX",269426,1/16/1987,7547,1342,FIRST S&LA OF BURKBURNETT,204538,FAILURE,IDT,FSLIC
31598,SL,"WESLACO, TX",160523,1/16/1987,1701,1343,MAGIC VALLEY S&LA,103392,ASSISTANCE,A/A,FSLIC
14627,N,"FREDERICK, OK",10475,1/22/1987,5794,1344,NATIONAL BANK OF FREDERICK,23821,FAILURE,IDT,FDIC
2609,N,"MARLBOROUGH, MA",18654,1/23/1987,5795,1345,THE FIRST NATIONAL BANK OF MARLBOROUGH,60731,FAILURE,IDT,FDIC
23282,NM,"BISHOP, CA",4082,1/23/1987,6796,1346,FIRST SIERRA BANK,23227,FAILURE,IDT,FDIC
32176,SL,"SANTA ANNA, CA",98903,1/23/1987,7577,1347,NORTH AMERICA  S&LA,220304,FAILURE,PO,FSLIC
4372,N,"REMINGTON, IN",7767,1/29/1987,2638,1348,THE FARMERS NATIONAL BANK OF REMINGTON,34717,FAILURE,PA,FDIC
8444,NM,"LA PRYOR, TX",1618,1/29/1987,2641,1349,THE LA PRYOR STATE BANK,5695,FAILURE,PA,FDIC
15143,NM,"PATTONBURG, MO",1499,1/29/1987,6798,1350,FIRST STATE BANK OF PATTONSBURG,5915,FAILURE,PO,FDIC
19522,NM,"HOLDENVILLE, OK",5147,1/29/1987,2637,1351,PEOPLES BANK & TRUST COMPANY,20176,FAILURE,PA,FDIC
20694,N,"THE WOODLANDS, TX",13871,1/29/1987,2640,1352,"MONTGOMERY COUNTY BANK, N.A.",48494,FAILURE,PA,FDIC
25633,N,"BEAR CREEK, TX",7540,1/29/1987,2639,1353,BEAR CREEK NATIONAL BANK,26593,FAILURE,PA,FDIC
10496,NM,"ALLISON, IA",1511,2/5/1987,2643,1354,STATE BANK OF ALLISON,17353,FAILURE,PA,FDIC
17267,NM,"WICHITA, KS",20129,2/5/1987,2642,1355,BOULEVARD STATE BANK,102271,FAILURE,PA,FDIC
24274,N,"DENVER, CO",3644,2/5/1987,5806,1356,MARKET NATIONAL BANK,8724,FAILURE,IDT,FDIC
24709,N,"DALLAS, TX",5049,2/5/1987,5805,1357,SUNBELT NATIONAL BANK,11380,FAILURE,PO,FDIC
24056,NM,"SEILING, OK",2407,2/11/1987,2644,1358,COMMUNITY BANK,5144,FAILURE,PA,FDIC
18773,NM,"ATOKA, OK",2483,2/12/1987,2645,1359,FIRST CITY BANK OF ATOKA,11622,FAILURE,PA,FDIC
24039,N,"MIDLAND, TX",3712,2/12/1987,5809,1360,SECURITY NATIONAL BANK,8644,FAILURE,PO,FDIC
25193,N,"LIVE OAK, TX",4904,2/12/1987,5810,1361,FEDERATED NATIONAL BANK,13632,FAILURE,PO,FDIC
14742,NM,"KING CITY, MO",5492,2/13/1987,2646,1362,"FIRST STATE BANK OF KING CITY, MISSOURI",14457,FAILURE,PA,FDIC
21627,NM,"MANATEE COUNTY, FL",69120,2/13/1987,2647,1363,THE COUNTY BANK,187142,FAILURE,PA,FDIC
31115,SB,"ROCKFORD, IL",115677,2/13/1987,7549,1364,LIFE SAVINGS OF AMERICA,342279,FAILURE,IDT,FSLIC
31913,SL,"CHICKASHA, OK",40417,2/13/1987,7581,1365,"UNIVERSAL SA, FA",104554,FAILURE,PO,FSLIC
24990,NM,"ATMORE, AL",0,2/19/1987,2648,1366,FIRST STATE BANK OF ATMORE,12365,FAILURE,PA,FDIC
5579,N,"WESLACO, TX",16026,2/20/1987,5815,1367,THE FIRST NATIONAL BANK OF WESLACO,70708,FAILURE,PO,FDIC
19257,NM,"LAFAYETTE, LA",12864,2/20/1987,2649,1368,HUB CITY BANK & TRUST COMPANY,37978,FAILURE,PA,FDIC
24068,N,"DURANT, OK",1057,2/25/1987,1936,1369,AMERICAN NATIONAL BANK,9696,ASSISTANCE,A/A,FDIC
17947,NM,"HART, TX",1246,2/26/1987,2650,1370,FARMERS STATE BANK,9803,FAILURE,PA,FDIC
19331,NM,"GLENMORA, LA",11,2/26/1987,1937,1371,CENTRAL BANK & TRUST COMPANY,20598,ASSISTANCE,A/A,FDIC
24356,N,"CROSBY, TX",2388,2/26/1987,2651,1372,FIRST NATIONAL BANK OF CROSBY,7797,FAILURE,PA,FDIC
3695,NM,"LEWISTOWN, IL",4167,2/27/1987,2652,1373,THE LEWISTOWN BANK,15254,FAILURE,PA,FDIC
28129,SL,"BELOIT, KS",22385,2/27/1987,0,1374,FIRST FS&LA OF BELOIT,82910,FAILURE,IDT,FSLIC
30623,SL,"ENGLEWOOD, CO",121663,2/27/1987,7589,1375,KEY S&LA,241648,FAILURE,IDT,FSLIC
9101,NM,"ROCKFORD, IA",1418,3/4/1987,2653,1376,THE FIRST STATE BANK,15754,FAILURE,PA,FDIC
14426,N,"WEST CONCORD, MN",1385,3/5/1987,5821,1377,FIRST NATIONAL BANK IN WEST CONCORD,9068,FAILURE,IDT,FDIC
18994,NM,"HOUSTON, TX",17480,3/5/1987,2655,1378,LIBERTY BANK,57195,FAILURE,PA,FDIC
24262,N,"SAPULPA, OK",2514,3/5/1987,2657,1379,FIRST NATIONAL BANK OF SAPULPA,7460,FAILURE,PA,FDIC
25326,N,"SEALY, TX",2162,3/5/1987,2656,1380,SEALY NATIONAL BANK,7670,FAILURE,PA,FDIC
32163,SL,"GARDENS, CA",5315,3/6/1987,1702,1381,SOUTH BAY S&LA,61880,ASSISTANCE,A/A,FSLIC
3372,N,"OLNEY, TX",2475,3/12/1987,2659,1382,THE FIRST NATIONAL BANK OF OLNEY,16684,FAILURE,PA,FDIC
20915,NM,"EL PASO, TX",13489,3/12/1987,2660,1383,WESTERN BANK,46701,FAILURE,PA,FDIC
23445,N,"DEL RIO, TX",17986,3/12/1987,5824,1384,PLAZA NATIONAL BANK,34250,FAILURE,PO,FDIC
24822,SM,"OKLAHOMA CITY, OK",5834,3/12/1987,2661,1385,EXPRESSWAY BANK,19089,FAILURE,PA,FDIC
8846,NM,"BEAVER CREEK, MN",964,3/13/1987,6828,1386,BEAVER CREEK STATE BANK,7269,FAILURE,IDT,FDIC
29828,SL,"MUSKOGEE, OK",235950,3/13/1987,7579,1387,VICTOR S&LA,601315,FAILURE,MGR,FSLIC
30467,SL,"SEATTLE, WA",25941,3/13/1987,1703,1388,HOME S&LA,150608,ASSISTANCE,A/A,FSLIC
411,SM,"OKLAHOMA CITY, OK",39633,3/17/1987,2662,1389,UNITED OKLAHOMA BANK,171925,FAILURE,PA,FDIC
32183,SL,"LOS ANGELES, CA",,3/18/1987,0,1390,PERPETUAL SB,62462,FAILURE,MGR,FSLIC
1108,N,"FROMBERG, MT",1194,3/19/1987,2665,1391,CLARKS FORK NATIONAL BANK,8423,FAILURE,PA,FDIC
3139,N,"CLARKSVILLE, TX",5309,3/19/1987,2663,1392,RED RIVER NATIONAL BANK IN CLARKSVILLE,22829,FAILURE,PA,FDIC
16856,NM,"SWEENEY, TX",5951,3/19/1987,2664,1393,SWEENEY BANK,19669,FAILURE,PA,FDIC
4243,NM,"MADILL, OK",11324,3/20/1987,2666,1394,THE MADILL BANK & TRUST COMPANY,39630,FAILURE,PA,FDIC
13095,NM,"MOROCCO, IN",1710,3/20/1987,2667,1395,MOROCCO STATE BANK,16299,FAILURE,PA,FDIC
24789,NM,"ORANGE, CA",5556,3/20/1987,2668,1396,NEW CITY BANK,26049,FAILURE,PA,FDIC
29821,SL,"HAGERSTOWN, MD",77866,3/20/1987,0,1397,FIRST FS&LA,95719,FAILURE,IDT,FSLIC
31171,SL,"VERNON, TX",1061532,3/20/1987,7561,1398,VERNON S&LA,1347012,FAILURE,ABT,FSLIC
31893,SL,"PASCAGOULA, MS",14707,3/20/1987,0,1399,FIRST SOUTHERN SA,47063,FAILURE,IDT,FSLIC
32156,SL,"NEW ORLEANS, LA",12488,3/20/1987,1704,1400,BAYOU FS&LA,25833,ASSISTANCE,A/A,FSLIC
30681,SL,"SALT LAKE CITY, UT",478,3/24/1987,1880,1401,WESTERN S&LA,392698,ASSISTANCE,A/A,FSLIC
32050,SL,"DAVIE, FL",4191,3/25/1987,1784,1402,SOUTH FLORIDA SAVINGS BANK,172028,ASSISTANCE,A/A,FSLIC
9466,NM,"BILLINGS, OK",1162,3/26/1987,2669,1403,THE FIRST STATE BANK IN BILLINGS,10151,FAILURE,PA,FDIC
8803,NM,"TALLULAH, LA",11925,3/27/1987,2670,1404,TALLULAH STATE BANK & TRUST COMP,31136,FAILURE,PA,FDIC
31880,SL,"STANTON, CA",29205,3/27/1987,7553,1405,EQUITABLE S&LA,58927,FAILURE,IDT,FSLIC
4685,N,"HERINGTON, KS",4928,4/2/1987,2671,1406,THE FIRST NATIONAL BANK OF HERINGTON,20742,FAILURE,PA,FDIC
31440,SL,"SOUTH LAKE TAHOE, CA",41668,4/3/1987,1787,1407,TAHOE S&LA,81164,ASSISTANCE,A/A,FSLIC
4047,N,"BRAMAN, OK",4834,4/9/1987,2673,1408,FIRST NATIONAL BANK OF BRAMAN,12218,FAILURE,PA,FDIC
8316,NM,"DEER LODGE, MT",2957,4/9/1987,2675,1409,DEER LODGE BANK & TRUST COMPANY,15166,FAILURE,PA,FDIC
24161,NM,"GLENDALE, CO",481,4/9/1987,2674,1410,COMMONWEALTH BANK,7799,FAILURE,PA,FDIC
